Date,State,Recovered,Deaths,Confirmed,
2020-04-05,Bihar,3,1,36,
2020-04-05,Chandigarh,5,0,23,
2020-04-05,Chhattisgarh,8,0,18,
2020-04-05,Delhi,16,7,526,
2020-04-05,Goa,0,0,7,
2020-04-05,Gujarat,21,11,160,
2020-04-05,Himachal Pradesh,1,2,17,
2020-04-05,Haryana,29,0,119,
2020-04-05,Jharkhand,0,0,3,
2020-04-05,Jammu and Kashmir,4,2,112,
2020-04-05,Karnataka,12,4,167,
2020-04-05,Kerala,56,2,372,
2020-04-05,Ladakh,3,0,17,
2020-04-05,Maharashtra,56,45,848,
2020-04-05,Manipur,0,0,2,
2020-04-05,Madhya Pradesh,3,13,209,
2020-04-05,Mizoram,0,0,1,
2020-04-05,Odisha,2,0,41,
2020-04-05,Punjab,4,7,79,
2020-04-05,Puducherry,0,0,5,
2020-04-05,Rajasthan,25,1,292,
2020-04-05,Telangana,33,11,378,
2020-04-05,Tamil Nadu,8,5,584,
2020-04-05,India,329,118,4740,
2020-04-05,Uttar Pradesh,21,3,302,
2020-04-05,Uttarakhand,4,0,30,
2020-04-05,West Bengal,10,3,93,
2020-04-06,Andaman and Nicobar Islands,0,0,10,
2020-04-06,Andhra Pradesh,5,3,311,
2020-04-06,Arunachal Pradesh,0,0,1,
2020-04-06,Assam,0,0,26,
2020-04-06,Bihar,9,1,42,
2020-04-06,Chandigarh,5,0,23,
2020-04-06,Chhattisgarh,8,0,18,
2020-04-06,Delhi,16,7,548,
2020-04-06,Goa,0,0,7,
2020-04-06,Gujarat,22,12,180,
2020-04-06,Himachal Pradesh,1,2,21,
2020-04-06,Haryana,29,2,141,
2020-04-06,Jharkhand,0,0,4,
2020-04-06,Jammu and Kashmir,4,2,115,
2020-04-06,Karnataka,20,4,187,
2020-04-06,Kerala,59,2,388,
2020-04-06,Ladakh,10,0,24,
2020-04-06,Maharashtra,70,52,990,
2020-04-06,Manipur,1,0,3,
2020-04-06,Madhya Pradesh,11,15,282,
2020-04-06,Mizoram,0,0,1,
2020-04-06,Nagaland,0,0,0,
2020-04-06,Odisha,2,0,42,
2020-04-06,Punjab,4,7,90,
2020-04-06,Puducherry,0,0,5,
2020-04-06,Rajasthan,25,2,328,
2020-04-06,Telangana,45,11,420,
2020-04-06,Tamil Nadu,13,6,640,
2020-04-06,Tripura,0,0,1,
2020-04-06,India,394,134,5305,
2020-04-06,Uttar Pradesh,21,3,329,
2020-04-06,Uttarakhand,4,0,35,
2020-04-06,West Bengal,10,3,93,
2020-04-07,Andaman and Nicobar Islands,0,0,10,
2020-04-07,Andhra Pradesh,5,4,323,
2020-04-07,Arunachal Pradesh,0,0,1,
2020-04-07,Assam,0,0,28,
2020-04-07,Bihar,15,1,54,
2020-04-07,Chandigarh,7,0,25,
2020-04-07,Chhattisgarh,9,0,19,
2020-04-07,Delhi,20,9,605,
2020-04-07,Goa,0,0,7,
2020-04-07,Gujarat,25,14,214,
2020-04-07,Himachal Pradesh,2,2,31,
2020-04-07,Haryana,31,2,176,
2020-04-07,Jharkhand,0,0,4,
2020-04-07,Jammu and Kashmir,4,3,132,
2020-04-07,Karnataka,25,4,204,
2020-04-07,Kerala,71,2,409,
2020-04-07,Ladakh,10,0,24,
2020-04-07,Maharashtra,79,64,1161,
2020-04-07,Manipur,1,0,3,
2020-04-07,Madhya Pradesh,21,21,332,
2020-04-07,Mizoram,0,0,1,
2020-04-07,Nagaland,0,0,0,
2020-04-07,Odisha,2,1,45,
2020-04-07,Punjab,14,8,121,
2020-04-07,Puducherry,1,0,6,
2020-04-07,Rajasthan,25,2,370,
2020-04-07,Telangana,45,11,460,
2020-04-07,Tamil Nadu,19,7,716,
2020-04-07,Tripura,0,0,1,
2020-04-07,India,469,161,5980,
2020-04-07,Uttar Pradesh,21,3,356,
2020-04-07,Uttarakhand,4,0,35,
2020-04-07,West Bengal,13,3,107,
2020-04-08,Andaman and Nicobar Islands,0,0,11,
2020-04-08,Andhra Pradesh,6,4,358,
2020-04-08,Arunachal Pradesh,0,0,1,
2020-04-08,Assam,0,0,28,
2020-04-08,Bihar,15,1,55,
2020-04-08,Chandigarh,7,0,25,
2020-04-08,Chhattisgarh,9,0,19,
2020-04-08,Delhi,21,9,699,
2020-04-08,Goa,0,0,7,
2020-04-08,Gujarat,25,16,227,
2020-04-08,Himachal Pradesh,2,2,31,
2020-04-08,Haryana,32,2,201,
2020-04-08,Jharkhand,0,0,4,
2020-04-08,Jammu and Kashmir,6,3,167,
2020-04-08,Karnataka,28,5,214,
2020-04-08,Kerala,84,2,431,
2020-04-08,Ladakh,10,0,24,
2020-04-08,Maharashtra,117,72,1324,
2020-04-08,Manipur,1,0,3,
2020-04-08,Madhya Pradesh,25,24,390,
2020-04-08,Mizoram,0,0,1,
2020-04-08,Nagaland,0,0,0,
2020-04-08,Odisha,2,1,45,
2020-04-08,Punjab,14,9,129,
2020-04-08,Puducherry,1,0,6,
2020-04-08,Rajasthan,45,3,431,
2020-04-08,Telangana,45,11,509,
2020-04-08,Tamil Nadu,21,8,767,
2020-04-08,Tripura,0,0,1,
2020-04-08,India,565,181,6661,
2020-04-08,Uttar Pradesh,31,4,396,
2020-04-08,Uttarakhand,5,0,40,
2020-04-08,West Bengal,13,5,117,
2020-04-09,Andaman and Nicobar Islands,10,0,21,
2020-04-09,Andhra Pradesh,10,6,379,
2020-04-09,Arunachal Pradesh,0,0,1,
2020-04-09,Assam,0,0,29,
2020-04-09,Bihar,15,1,74,
2020-04-09,Chandigarh,7,0,25,
2020-04-09,Chhattisgarh,9,0,27,
2020-04-09,Delhi,25,12,757,
2020-04-09,Dadra and Nagar Haveli and Daman and Diu,0,0,0,
2020-04-09,Goa,0,0,7,
2020-04-09,Gujarat,26,18,306,
2020-04-09,Himachal Pradesh,2,2,32,
2020-04-09,Haryana,32,2,204,
2020-04-09,Jharkhand,0,1,14,
2020-04-09,Jammu and Kashmir,6,4,194,
2020-04-09,Karnataka,30,6,233,
2020-04-09,Kerala,97,2,456,
2020-04-09,Ladakh,10,0,24,
2020-04-09,Maharashtra,125,97,1586,
2020-04-09,Manipur,1,0,3,
2020-04-09,Madhya Pradesh,25,33,469,
2020-04-09,Mizoram,0,0,1,
2020-04-09,Nagaland,0,0,0,
2020-04-09,Odisha,2,1,51,
2020-04-09,Punjab,18,10,158,
2020-04-09,Puducherry,1,0,6,
2020-04-09,Rajasthan,60,3,526,
2020-04-09,Telangana,45,12,528,
2020-04-09,Tamil Nadu,27,8,869,
2020-04-09,Tripura,0,0,1,
2020-04-09,India,635,227,7590,
2020-04-09,Uttar Pradesh,31,4,445,
2020-04-09,Uttarakhand,5,0,40,
2020-04-09,West Bengal,16,5,124,
2020-04-10,Andaman and Nicobar Islands,10,0,21,
2020-04-10,Andhra Pradesh,10,6,397,
2020-04-10,Arunachal Pradesh,0,0,1,
2020-04-10,Assam,0,1,30,
2020-04-10,Bihar,15,1,76,
2020-04-10,Chandigarh,7,0,26,
2020-04-10,Chhattisgarh,9,0,27,
2020-04-10,Delhi,27,14,944,
2020-04-10,Dadra and Nagar Haveli and Daman and Diu,0,0,0,
2020-04-10,Goa,1,0,8,
2020-04-10,Gujarat,33,19,430,
2020-04-10,Himachal Pradesh,2,2,32,
2020-04-10,Haryana,36,2,214,
2020-04-10,Jharkhand,0,1,15,
2020-04-10,Jammu and Kashmir,6,4,217,
2020-04-10,Karnataka,34,6,247,
2020-04-10,Kerala,124,2,490,
2020-04-10,Ladakh,11,0,26,
2020-04-10,Maharashtra,188,110,1872,
2020-04-10,Manipur,1,0,3,
2020-04-10,Madhya Pradesh,37,36,524,
2020-04-10,Mizoram,0,0,1,
2020-04-10,Nagaland,0,0,0,
2020-04-10,Odisha,12,1,63,
2020-04-10,Punjab,20,11,182,
2020-04-10,Puducherry,1,0,8,
2020-04-10,Rajasthan,60,3,624,
2020-04-10,Telangana,45,12,544,
2020-04-10,Tamil Nadu,44,9,964,
2020-04-10,Tripura,0,0,2,
2020-04-10,India,786,249,8634,
2020-04-10,Uttar Pradesh,32,4,469,
2020-04-10,Uttarakhand,5,0,40,
2020-04-10,West Bengal,16,5,137,
2020-04-11,Andaman and Nicobar Islands,10,0,21,
2020-04-11,Andhra Pradesh,10,6,421,
2020-04-11,Arunachal Pradesh,0,0,1,
2020-04-11,Assam,0,1,30,
2020-04-11,Bihar,15,1,80,
2020-04-11,Chandigarh,7,0,26,
2020-04-11,Chhattisgarh,9,0,34,
2020-04-11,Delhi,27,19,1115,
2020-04-11,Dadra and Nagar Haveli and Daman and Diu,0,0,0,
2020-04-11,Goa,5,0,12,
2020-04-11,Gujarat,44,22,534,
2020-04-11,Himachal Pradesh,8,2,42,
2020-04-11,Haryana,36,2,217,
2020-04-11,Jharkhand,0,1,18,
2020-04-11,Jammu and Kashmir,6,4,234,
2020-04-11,Karnataka,39,6,260,
2020-04-11,Kerala,143,3,520,
2020-04-11,Ladakh,11,0,26,
2020-04-11,Maharashtra,208,127,2096,
2020-04-11,Manipur,1,0,3,
2020-04-11,Madhya Pradesh,38,40,607,
2020-04-11,Mizoram,0,0,1,
2020-04-11,Nagaland,0,0,0,
2020-04-11,Odisha,12,1,67,
2020-04-11,Punjab,20,12,190,
2020-04-11,Puducherry,1,0,8,
2020-04-11,Rajasthan,116,9,825,
2020-04-11,Telangana,96,14,613,
2020-04-11,Tamil Nadu,44,10,1023,
2020-04-11,Tripura,0,0,2,
2020-04-11,India,972,290,9715,
2020-04-11,Uttar Pradesh,45,5,502,
2020-04-11,Uttarakhand,5,0,40,
2020-04-11,West Bengal,16,5,147,
2020-04-12,Andaman and Nicobar Islands,10,0,21,
2020-04-12,Andhra Pradesh,12,7,439,
2020-04-12,Arunachal Pradesh,0,0,1,
2020-04-12,Assam,0,1,31,
2020-04-12,Bihar,26,1,91,
2020-04-12,Chandigarh,7,0,28,
2020-04-12,Chhattisgarh,10,0,41,
2020-04-12,Delhi,28,24,1206,
2020-04-12,Dadra and Nagar Haveli and Daman and Diu,0,0,0,
2020-04-12,Goa,5,0,12,
2020-04-12,Gujarat,44,24,584,
2020-04-12,Himachal Pradesh,12,2,46,
2020-04-12,Haryana,44,3,242,
2020-04-12,Jharkhand,0,2,21,
2020-04-12,Jammu and Kashmir,6,4,255,
2020-04-12,Karnataka,54,6,292,
2020-04-12,Kerala,179,3,558,
2020-04-12,Ladakh,11,0,26,
2020-04-12,Maharashtra,217,149,2348,
2020-04-12,Manipur,1,0,3,
2020-04-12,Madhya Pradesh,41,43,646,
2020-04-12,Mizoram,0,0,1,
2020-04-12,Nagaland,0,0,0,
2020-04-12,Odisha,12,1,67,
2020-04-12,Punjab,23,12,205,
2020-04-12,Puducherry,1,0,8,
2020-04-12,Rajasthan,121,11,936,
2020-04-12,Telangana,103,16,650,
2020-04-12,Tamil Nadu,50,11,1136,
2020-04-12,Tripura,0,0,2,
2020-04-12,India,1086,332,10629,
2020-04-12,Uttar Pradesh,45,5,533,
2020-04-12,Uttarakhand,5,0,40,
2020-04-12,West Bengal,19,7,160,
2020-04-13,Andaman and Nicobar Islands,10,0,21,
2020-04-13,Andhra Pradesh,12,7,458,
2020-04-13,Arunachal Pradesh,0,0,1,
2020-04-13,Assam,0,1,33,
2020-04-13,Bihar,28,1,95,
2020-04-13,Chandigarh,7,0,28,
2020-04-13,Chhattisgarh,10,0,41,
2020-04-13,Delhi,31,28,1569,
2020-04-13,Dadra and Nagar Haveli and Daman and Diu,0,0,0,
2020-04-13,Goa,5,0,12,
2020-04-13,Gujarat,54,26,652,
2020-04-13,Himachal Pradesh,12,2,46,
2020-04-13,Haryana,51,3,250,
2020-04-13,Jharkhand,0,2,26,
2020-04-13,Jammu and Kashmir,16,4,290,
2020-04-13,Karnataka,60,8,315,
2020-04-13,Kerala,198,3,580,
2020-04-13,Ladakh,12,0,29,
2020-04-13,Maharashtra,229,160,2723,
2020-04-13,Meghalaya,0,0,1,
2020-04-13,Manipur,1,0,3,
2020-04-13,Madhya Pradesh,51,50,715,
2020-04-13,Mizoram,0,0,1,
2020-04-13,Nagaland,0,0,0,
2020-04-13,Odisha,18,1,74,
2020-04-13,Punjab,25,12,213,
2020-04-13,Puducherry,1,0,8,
2020-04-13,Rajasthan,121,11,1029,
2020-04-13,Telangana,103,17,712,
2020-04-13,Tamil Nadu,58,11,1242,
2020-04-13,Tripura,0,0,2,
2020-04-13,India,1198,359,12011,
2020-04-13,Uttar Pradesh,49,5,612,
2020-04-13,Uttarakhand,7,0,42,
2020-04-13,West Bengal,29,7,188,
2020-04-14,Andaman and Nicobar Islands,10,0,21,
2020-04-14,Andhra Pradesh,16,11,511,
2020-04-14,Arunachal Pradesh,0,0,1,
2020-04-14,Assam,0,1,34,
2020-04-14,Bihar,29,1,96,
2020-04-14,Chandigarh,7,0,28,
2020-04-14,Chhattisgarh,13,0,46,
2020-04-14,Delhi,31,30,1622,
2020-04-14,Dadra and Nagar Haveli and Daman and Diu,0,0,0,
2020-04-14,Goa,5,0,12,
2020-04-14,Gujarat,59,28,737,
2020-04-14,Himachal Pradesh,13,2,48,
2020-04-14,Haryana,55,3,256,
2020-04-14,Jharkhand,0,2,29,
2020-04-14,Jammu and Kashmir,30,4,312,
2020-04-14,Karnataka,71,10,341,
2020-04-14,Kerala,211,3,601,
2020-04-14,Ladakh,12,0,29,
2020-04-14,Maharashtra,259,178,3117,
2020-04-14,Meghalaya,0,0,1,
2020-04-14,Manipur,1,0,3,
2020-04-14,Madhya Pradesh,64,53,858,
2020-04-14,Mizoram,0,0,1,
2020-04-14,Nagaland,0,0,0,
2020-04-14,Odisha,18,1,79,
2020-04-14,Punjab,27,13,224,
2020-04-14,Puducherry,1,0,8,
2020-04-14,Rajasthan,147,11,1163,
2020-04-14,Telangana,110,18,772,
2020-04-14,Tamil Nadu,81,12,1297,
2020-04-14,Tripura,0,0,2,
2020-04-14,India,1365,396,13246,
2020-04-14,Uttar Pradesh,50,8,718,
2020-04-14,Uttarakhand,9,0,46,
2020-04-14,West Bengal,36,7,233,
2020-04-15,Andaman and Nicobar Islands,10,0,21,
2020-04-15,Andhra Pradesh,20,14,559,
2020-04-15,Arunachal Pradesh,1,0,2,
2020-04-15,Assam,2,1,36,
2020-04-15,Bihar,29,1,102,
2020-04-15,Chandigarh,9,0,30,
2020-04-15,Chhattisgarh,17,0,50,
2020-04-15,Delhi,41,32,1651,
2020-04-15,Dadra and Nagar Haveli and Daman and Diu,0,0,0,
2020-04-15,Goa,6,0,13,
2020-04-15,Gujarat,64,33,863,
2020-04-15,Himachal Pradesh,13,2,50,
2020-04-15,Haryana,57,3,264,
2020-04-15,Jharkhand,0,2,30,
2020-04-15,Jammu and Kashmir,36,4,340,
2020-04-15,Karnataka,80,12,371,
2020-04-15,Kerala,218,3,609,
2020-04-15,Ladakh,12,0,30,
2020-04-15,Maharashtra,295,187,3398,
2020-04-15,Meghalaya,0,1,8,
2020-04-15,Manipur,1,0,3,
2020-04-15,Madhya Pradesh,64,53,1055,
2020-04-15,Mizoram,0,0,1,
2020-04-15,Nagaland,0,0,0,
2020-04-15,Odisha,19,1,80,
2020-04-15,Punjab,27,13,226,
2020-04-15,Puducherry,1,0,8,
2020-04-15,Rajasthan,147,11,1234,
2020-04-15,Telangana,118,18,786,
2020-04-15,Tamil Nadu,118,14,1374,
2020-04-15,Tripura,1,0,3,
2020-04-15,India,1509,423,14303,
2020-04-15,Uttar Pradesh,57,11,803,
2020-04-15,Uttarakhand,9,0,46,
2020-04-15,West Bengal,37,7,257,
2020-04-16,Andaman and Nicobar Islands,11,0,22,
2020-04-16,Andhra Pradesh,20,14,568,
2020-04-16,Arunachal Pradesh,1,0,2,
2020-04-16,Assam,5,1,41,
2020-04-16,Bihar,37,1,121,
2020-04-16,Chandigarh,9,0,30,
2020-04-16,Chhattisgarh,23,0,59,
2020-04-16,Delhi,52,38,1730,
2020-04-16,Dadra and Nagar Haveli and Daman and Diu,0,0,0,
2020-04-16,Goa,6,0,13,
2020-04-16,Gujarat,73,36,1038,
2020-04-16,Himachal Pradesh,16,2,53,
2020-04-16,Haryana,65,3,283,
2020-04-16,Jharkhand,0,2,31,
2020-04-16,Jammu and Kashmir,38,4,356,
2020-04-16,Karnataka,82,13,410,
2020-04-16,Kerala,245,3,643,
2020-04-16,Ladakh,14,0,32,
2020-04-16,Maharashtra,300,194,3695,
2020-04-16,Meghalaya,0,1,10,
2020-04-16,Manipur,1,0,3,
2020-04-16,Madhya Pradesh,70,55,1289,
2020-04-16,Mizoram,0,0,1,
2020-04-16,Nagaland,0,0,0,
2020-04-16,Odisha,19,1,80,
2020-04-16,Punjab,29,14,240,
2020-04-16,Puducherry,1,0,8,
2020-04-16,Rajasthan,164,11,1306,
2020-04-16,Telangana,186,18,904,
2020-04-16,Tamil Nadu,180,15,1462,
2020-04-16,Tripura,1,0,3,
2020-04-16,India,1767,449,15648,
2020-04-16,Uttar Pradesh,68,13,886,
2020-04-16,Uttarakhand,9,0,46,
2020-04-16,West Bengal,42,10,283,
2020-04-17,Andaman and Nicobar Islands,11,0,23,
2020-04-17,Andhra Pradesh,35,14,621,
2020-04-17,Arunachal Pradesh,1,0,2,
2020-04-17,Assam,9,1,45,
2020-04-17,Bihar,37,1,123,
2020-04-17,Chandigarh,9,0,30,
2020-04-17,Chhattisgarh,24,0,60,
2020-04-17,Delhi,72,42,1821,
2020-04-17,Dadra and Nagar Haveli and Daman and Diu,0,0,0,
2020-04-17,Goa,6,0,13,
2020-04-17,Gujarat,86,41,1226,
2020-04-17,Himachal Pradesh,16,2,56,
2020-04-17,Haryana,86,3,312,
2020-04-17,Jharkhand,0,2,34,
2020-04-17,Jammu and Kashmir,42,5,375,
2020-04-17,Karnataka,88,13,460,
2020-04-17,Kerala,255,3,654,
2020-04-17,Ladakh,14,0,32,
2020-04-17,Maharashtra,331,201,3853,
2020-04-17,Meghalaya,0,1,10,
2020-04-17,Manipur,1,0,3,
2020-04-17,Madhya Pradesh,70,69,1449,
2020-04-17,Mizoram,0,0,1,
2020-04-17,Nagaland,0,0,0,
2020-04-17,Odisha,21,1,82,
2020-04-17,Punjab,30,14,255,
2020-04-17,Puducherry,1,0,8,
2020-04-17,Rajasthan,183,17,1429,
2020-04-17,Telangana,186,18,970,
2020-04-17,Tamil Nadu,283,15,1621,
2020-04-17,Tripura,1,0,3,
2020-04-17,India,2040,487,16881,
2020-04-17,Uttar Pradesh,82,14,945,
2020-04-17,Uttarakhand,9,0,49,
2020-04-17,West Bengal,51,10,316,
2020-04-18,Andaman and Nicobar Islands,11,0,25,
2020-04-18,Andhra Pradesh,42,16,661,
2020-04-18,Arunachal Pradesh,1,0,2,
2020-04-18,Assam,12,1,48,
2020-04-18,Bihar,42,2,130,
2020-04-18,Chandigarh,9,0,32,
2020-04-18,Chhattisgarh,25,0,61,
2020-04-18,Delhi,207,43,2143,
2020-04-18,Dadra and Nagar Haveli and Daman and Diu,0,0,0,
2020-04-18,Goa,6,0,13,
2020-04-18,Gujarat,93,53,1522,
2020-04-18,Himachal Pradesh,16,2,57,
2020-04-18,Haryana,100,3,335,
2020-04-18,Jharkhand,0,2,35,
2020-04-18,Jammu and Kashmir,51,5,397,
2020-04-18,Karnataka,104,14,502,
2020-04-18,Kerala,257,3,660,
2020-04-18,Ladakh,14,0,32,
2020-04-18,Maharashtra,365,211,4224,
2020-04-18,Meghalaya,0,1,12,
2020-04-18,Manipur,1,0,3,
2020-04-18,Madhya Pradesh,127,69,1598,
2020-04-18,Mizoram,0,0,1,
2020-04-18,Nagaland,0,0,0,
2020-04-18,Odisha,24,1,86,
2020-04-18,Punjab,31,16,281,
2020-04-18,Puducherry,4,0,11,
2020-04-18,Rajasthan,200,21,1572,
2020-04-18,Telangana,186,18,1013,
2020-04-18,Tamil Nadu,365,15,1752,
2020-04-18,Tripura,1,0,3,
2020-04-18,India,2466,522,18713,
2020-04-18,Uttar Pradesh,108,14,1097,
2020-04-18,Uttarakhand,9,0,51,
2020-04-18,West Bengal,55,12,354,
2020-04-19,Andaman and Nicobar Islands,11,0,26,
2020-04-19,Andhra Pradesh,65,17,729,
2020-04-19,Arunachal Pradesh,1,0,2,
2020-04-19,Assam,17,1,53,
2020-04-19,Bihar,42,2,140,
2020-04-19,Chandigarh,13,0,39,
2020-04-19,Chhattisgarh,25,0,61,
2020-04-19,Delhi,290,45,2338,
2020-04-19,Dadra and Nagar Haveli and Daman and Diu,0,0,0,
2020-04-19,Goa,7,0,14,
2020-04-19,Gujarat,105,63,1911,
2020-04-19,Himachal Pradesh,16,2,57,
2020-04-19,Haryana,104,3,357,
2020-04-19,Jharkhand,0,2,43,
2020-04-19,Jammu and Kashmir,56,5,415,
2020-04-19,Karnataka,111,16,517,
2020-04-19,Kerala,270,3,675,
2020-04-19,Ladakh,14,0,32,
2020-04-19,Maharashtra,507,223,4930,
2020-04-19,Meghalaya,0,1,12,
2020-04-19,Manipur,1,0,3,
2020-04-19,Madhya Pradesh,131,72,1610,
2020-04-19,Mizoram,0,0,1,
2020-04-19,Nagaland,0,0,0,
2020-04-19,Odisha,24,1,86,
2020-04-19,Punjab,37,16,297,
2020-04-19,Puducherry,4,0,11,
2020-04-19,Rajasthan,205,23,1706,
2020-04-19,Telangana,186,21,1065,
2020-04-19,Tamil Nadu,411,15,1903,
2020-04-19,Tripura,1,0,3,
2020-04-19,India,2854,560,20719,
2020-04-19,Uttar Pradesh,127,17,1244,
2020-04-19,Uttarakhand,11,0,55,
2020-04-19,West Bengal,62,12,384,
2020-04-20,Andaman and Nicobar Islands,11,0,27,
2020-04-20,Andhra Pradesh,92,20,834,
2020-04-20,Arunachal Pradesh,1,0,2,
2020-04-20,Assam,19,1,55,
2020-04-20,Bihar,42,2,157,
2020-04-20,Chandigarh,14,0,40,
2020-04-20,Chhattisgarh,25,0,61,
2020-04-20,Delhi,431,47,2559,
2020-04-20,Dadra and Nagar Haveli and Daman and Diu,0,0,0,
2020-04-20,Goa,7,0,14,
2020-04-20,Gujarat,131,71,2141,
2020-04-20,Himachal Pradesh,16,2,57,
2020-04-20,Haryana,141,3,395,
2020-04-20,Jharkhand,4,2,52,
2020-04-20,Jammu and Kashmir,71,5,444,
2020-04-20,Karnataka,112,16,536,
2020-04-20,Kerala,291,3,702,
2020-04-20,Ladakh,14,0,32,
2020-04-20,Maharashtra,572,232,5470,
2020-04-20,Meghalaya,0,1,12,
2020-04-20,Manipur,2,0,4,
2020-04-20,Madhya Pradesh,138,76,1699,
2020-04-20,Mizoram,0,0,1,
2020-04-20,Nagaland,0,0,0,
2020-04-20,Odisha,24,1,99,
2020-04-20,Punjab,38,16,299,
2020-04-20,Puducherry,4,0,11,
2020-04-20,Rajasthan,205,25,1806,
2020-04-20,Telangana,186,23,1081,
2020-04-20,Tamil Nadu,457,17,1994,
2020-04-20,Tripura,1,0,3,
2020-04-20,India,3273,593,22410,
2020-04-20,Uttar Pradesh,140,18,1342,
2020-04-20,Uttarakhand,18,0,64,
2020-04-20,West Bengal,66,12,417,
2020-04-21,Andaman and Nicobar Islands,11,0,28,
2020-04-21,Andhra Pradesh,96,22,875,
2020-04-21,Arunachal Pradesh,1,0,2,
2020-04-21,Assam,19,1,55,
2020-04-21,Bihar,42,2,170,
2020-04-21,Chandigarh,14,0,41,
2020-04-21,Chhattisgarh,25,0,61,
2020-04-21,Delhi,611,47,2814,
2020-04-21,Dadra and Nagar Haveli and Daman and Diu,0,0,0,
2020-04-21,Goa,7,0,14,
2020-04-21,Gujarat,139,90,2407,
2020-04-21,Himachal Pradesh,16,2,57,
2020-04-21,Haryana,147,3,405,
2020-04-21,Jharkhand,4,2,52,
2020-04-21,Jammu and Kashmir,81,5,466,
2020-04-21,Karnataka,129,17,564,
2020-04-21,Kerala,307,3,737,
2020-04-21,Ladakh,14,0,32,
2020-04-21,Maharashtra,722,251,6191,
2020-04-21,Meghalaya,0,1,13,
2020-04-21,Manipur,2,0,4,
2020-04-21,Madhya Pradesh,148,80,1780,
2020-04-21,Mizoram,0,0,1,
2020-04-21,Nagaland,0,0,0,
2020-04-21,Odisha,30,1,110,
2020-04-21,Punjab,49,16,316,
2020-04-21,Puducherry,4,0,11,
2020-04-21,Rajasthan,274,26,2035,
2020-04-21,Telangana,194,23,1145,
2020-04-21,Tamil Nadu,635,18,2249,
2020-04-21,Tripura,1,0,3,
2020-04-21,India,3976,646,24703,
2020-04-21,Uttar Pradesh,162,21,1520,
2020-04-21,Uttarakhand,19,0,65,
2020-04-21,West Bengal,73,15,480,
2020-04-22,Andaman and Nicobar Islands,11,0,29,
2020-04-22,Andhra Pradesh,120,24,957,
2020-04-22,Arunachal Pradesh,1,0,2,
2020-04-22,Assam,19,1,55,
2020-04-22,Bihar,42,2,187,
2020-04-22,Chandigarh,14,0,41,
2020-04-22,Chhattisgarh,28,0,64,
2020-04-22,Delhi,724,48,3020,
2020-04-22,Dadra and Nagar Haveli and Daman and Diu,0,0,0,
2020-04-22,Goa,7,0,14,
2020-04-22,Gujarat,179,103,2689,
2020-04-22,Himachal Pradesh,16,2,57,
2020-04-22,Haryana,158,3,425,
2020-04-22,Jharkhand,4,2,52,
2020-04-22,Jammu and Kashmir,92,5,504,
2020-04-22,Karnataka,131,17,575,
2020-04-22,Kerala,308,3,749,
2020-04-22,Ladakh,14,0,32,
2020-04-22,Maharashtra,789,269,6707,
2020-04-22,Meghalaya,0,1,13,
2020-04-22,Manipur,2,0,4,
2020-04-22,Madhya Pradesh,152,80,1819,
2020-04-22,Mizoram,0,0,1,
2020-04-22,Nagaland,0,0,0,
2020-04-22,Odisha,32,1,116,
2020-04-22,Punjab,53,16,347,
2020-04-22,Puducherry,4,0,11,
2020-04-22,Rajasthan,344,27,2259,
2020-04-22,Telangana,194,24,1161,
2020-04-22,Tamil Nadu,662,18,2309,
2020-04-22,Tripura,1,0,3,
2020-04-22,India,4370,682,26425,
2020-04-22,Uttar Pradesh,173,21,1643,
2020-04-22,Uttarakhand,23,0,69,
2020-04-22,West Bengal,73,15,511,
2020-04-23,Andaman and Nicobar Islands,11,0,33,
2020-04-23,Andhra Pradesh,141,27,1061,
2020-04-23,Arunachal Pradesh,1,0,2,
2020-04-23,Assam,19,1,56,
2020-04-23,Bihar,44,2,216,
2020-04-23,Chandigarh,14,0,41,
2020-04-23,Chhattisgarh,30,0,66,
2020-04-23,Delhi,808,50,3234,
2020-04-23,Dadra and Nagar Haveli and Daman and Diu,0,0,0,
2020-04-23,Goa,7,0,14,
2020-04-23,Gujarat,258,112,2994,
2020-04-23,Himachal Pradesh,18,2,60,
2020-04-23,Haryana,170,3,443,
2020-04-23,Jharkhand,8,3,64,
2020-04-23,Jammu and Kashmir,92,5,531,
2020-04-23,Karnataka,145,17,607,
2020-04-23,Kerala,316,3,767,
2020-04-23,Ladakh,16,0,34,
2020-04-23,Maharashtra,840,283,7550,
2020-04-23,Meghalaya,0,1,13,
2020-04-23,Manipur,2,0,4,
2020-04-23,Madhya Pradesh,203,83,1973,
2020-04-23,Mizoram,0,0,1,
2020-04-23,Nagaland,0,0,0,
2020-04-23,Odisha,33,1,123,
2020-04-23,Punjab,66,17,366,
2020-04-23,Puducherry,4,0,11,
2020-04-23,Rajasthan,451,28,2443,
2020-04-23,Telangana,252,25,1247,
2020-04-23,Tamil Nadu,752,20,2455,
2020-04-23,Tripura,2,0,4,
2020-04-23,India,5012,722,28774,
2020-04-23,Uttar Pradesh,206,24,1740,
2020-04-23,Uttarakhand,24,0,71,
2020-04-23,West Bengal,79,15,550,
2020-04-24,Andaman and Nicobar Islands,11,0,40,
2020-04-24,Andhra Pradesh,145,29,1129,
2020-04-24,Arunachal Pradesh,1,0,2,
2020-04-24,Assam,19,1,56,
2020-04-24,Bihar,44,2,269,
