Updated On,State,First Dose Administered,Second Dose Administered,Total Doses Administered
2021-01-27,Andaman and Nicobar Islands,1519.0,0.0,1519.0
2021-01-28,Andaman and Nicobar Islands,1956.0,0.0,1956.0
2021-01-29,Andaman and Nicobar Islands,2024.0,0.0,2024.0
2021-01-30,Andaman and Nicobar Islands,2060.0,0.0,2060.0
2021-01-31,Andaman and Nicobar Islands,2060.0,0.0,2060.0
2021-01-20,Andhra Pradesh,35901.0,0.0,35901.0
2021-01-21,Andhra Pradesh,45040.0,0.0,45040.0
2021-01-22,Andhra Pradesh,55697.0,0.0,55697.0
2021-01-23,Andhra Pradesh,70380.0,0.0,70380.0
2021-01-24,Andhra Pradesh,74221.0,0.0,74221.0
2021-01-25,Andhra Pradesh,89879.0,0.0,89879.0
2021-01-26,Andhra Pradesh,90616.0,0.0,90616.0
2021-01-27,Andhra Pradesh,107999.0,0.0,107999.0
2021-01-28,Andhra Pradesh,117543.0,0.0,117543.0
2021-01-29,Andhra Pradesh,124647.0,0.0,124647.0
2021-01-30,Andhra Pradesh,133571.0,0.0,133571.0
2021-01-31,Andhra Pradesh,133623.0,0.0,133623.0
2021-01-20,Arunachal Pradesh,601.0,0.0,601.0
2021-01-21,Arunachal Pradesh,1154.0,0.0,1154.0
2021-01-22,Arunachal Pradesh,1818.0,0.0,1818.0
2021-01-23,Arunachal Pradesh,2446.0,0.0,2446.0
2021-01-24,Arunachal Pradesh,2529.0,0.0,2529.0
2021-01-25,Arunachal Pradesh,3442.0,0.0,3442.0
2021-01-26,Arunachal Pradesh,3462.0,0.0,3462.0
2021-01-27,Arunachal Pradesh,3998.0,0.0,3998.0
2021-01-28,Arunachal Pradesh,5470.0,0.0,5470.0
2021-01-29,Arunachal Pradesh,6106.0,0.0,6106.0
2021-01-30,Arunachal Pradesh,6491.0,0.0,6491.0
2021-01-31,Arunachal Pradesh,6525.0,0.0,6525.0
2021-01-20,Assam,1254.0,0.0,1254.0
2021-01-21,Assam,2163.0,0.0,2163.0
2021-01-22,Assam,3947.0,0.0,3947.0
2021-01-23,Assam,4061.0,0.0,4061.0
2021-01-24,Assam,4416.0,0.0,4416.0
2021-01-25,Assam,10886.0,0.0,10886.0
2021-01-26,Assam,11021.0,0.0,11021.0
2021-01-27,Assam,12407.0,0.0,12407.0
2021-01-28,Assam,21430.0,0.0,21430.0
2021-01-29,Assam,29322.0,0.0,29322.0
2021-01-30,Assam,30573.0,0.0,30573.0
2021-01-31,Assam,30688.0,0.0,30688.0
2021-01-20,Bihar,16183.0,0.0,16183.0
2021-01-21,Bihar,25254.0,0.0,25254.0
2021-01-22,Bihar,25773.0,0.0,25773.0
2021-01-23,Bihar,38409.0,0.0,38409.0
2021-01-24,Bihar,38787.0,0.0,38787.0
2021-01-25,Bihar,51676.0,0.0,51676.0
2021-01-26,Bihar,51808.0,0.0,51808.0
2021-01-27,Bihar,53222.0,0.0,53222.0
2021-01-28,Bihar,70412.0,0.0,70412.0
2021-01-29,Bihar,73181.0,0.0,73181.0
2021-01-30,Bihar,105751.0,0.0,105751.0
2021-01-31,Bihar,108889.0,0.0,108889.0
2021-01-20,Chandigarh,165.0,0.0,165.0
2021-01-21,Chandigarh,281.0,0.0,281.0
2021-01-22,Chandigarh,507.0,0.0,507.0
2021-01-23,Chandigarh,790.0,0.0,790.0
2021-01-24,Chandigarh,797.0,0.0,797.0
2021-01-25,Chandigarh,1172.0,0.0,1172.0
2021-01-26,Chandigarh,1174.0,0.0,1174.0
2021-01-27,Chandigarh,1519.0,0.0,1519.0
2021-01-28,Chandigarh,1821.0,0.0,1821.0
2021-01-29,Chandigarh,1874.0,0.0,1874.0
2021-01-30,Chandigarh,2206.0,0.0,2206.0
2021-01-31,Chandigarh,2217.0,0.0,2217.0
2021-01-20,Chhattisgarh,3351.0,0.0,3351.0
2021-01-21,Chhattisgarh,5752.0,0.0,5752.0
2021-01-22,Chhattisgarh,5807.0,0.0,5807.0
2021-01-23,Chhattisgarh,12185.0,0.0,12185.0
2021-01-24,Chhattisgarh,12506.0,0.0,12506.0
2021-01-25,Chhattisgarh,24018.0,0.0,24018.0
2021-01-26,Chhattisgarh,24120.0,0.0,24120.0
2021-01-27,Chhattisgarh,36363.0,0.0,36363.0
2021-01-28,Chhattisgarh,46869.0,0.0,46869.0
2021-01-29,Chhattisgarh,47318.0,0.0,47318.0
2021-01-30,Chhattisgarh,57446.0,0.0,57446.0
2021-01-31,Chhattisgarh,57455.0,0.0,57455.0
2021-01-20,Dadra and Nagar Haveli and Daman and Diu,31.0,0.0,31.0
2021-01-21,Dadra and Nagar Haveli and Daman and Diu,78.0,0.0,78.0
2021-01-22,Dadra and Nagar Haveli and Daman and Diu,113.0,0.0,113.0
2021-01-23,Dadra and Nagar Haveli and Daman and Diu,280.0,0.0,280.0
2021-01-24,Dadra and Nagar Haveli and Daman and Diu,312.0,0.0,312.0
2021-01-25,Dadra and Nagar Haveli and Daman and Diu,362.0,0.0,362.0
2021-01-26,Dadra and Nagar Haveli and Daman and Diu,362.0,0.0,362.0
2021-01-27,Dadra and Nagar Haveli and Daman and Diu,404.0,0.0,404.0
2021-01-28,Dadra and Nagar Haveli and Daman and Diu,559.0,0.0,559.0
2021-01-29,Dadra and Nagar Haveli and Daman and Diu,706.0,0.0,706.0
2021-01-30,Dadra and Nagar Haveli and Daman and Diu,852.0,0.0,852.0
2021-01-31,Dadra and Nagar Haveli and Daman and Diu,856.0,0.0,856.0
2021-01-20,Delhi,3041.0,0.0,3041.0
2021-01-21,Delhi,5308.0,0.0,5308.0
2021-01-22,Delhi,5331.0,0.0,5331.0
2021-01-23,Delhi,12312.0,0.0,12312.0
2021-01-24,Delhi,12614.0,0.0,12614.0
2021-01-25,Delhi,20373.0,0.0,20373.0
2021-01-26,Delhi,20427.0,0.0,20427.0
2021-01-27,Delhi,27603.0,0.0,27603.0
2021-01-28,Delhi,35881.0,0.0,35881.0
2021-01-29,Delhi,35937.0,0.0,35937.0
2021-01-30,Delhi,44758.0,0.0,44758.0
2021-01-31,Delhi,44840.0,0.0,44840.0
2021-01-20,Goa,72.0,0.0,72.0
2021-01-21,Goa,72.0,0.0,72.0
2021-01-22,Goa,300.0,0.0,300.0
2021-01-23,Goa,971.0,0.0,971.0
2021-01-24,Goa,1033.0,0.0,1033.0
2021-01-25,Goa,1285.0,0.0,1285.0
2021-01-26,Goa,1290.0,0.0,1290.0
2021-01-27,Goa,1844.0,0.0,1844.0
2021-01-28,Goa,2394.0,0.0,2394.0
2021-01-29,Goa,2752.0,0.0,2752.0
2021-01-30,Goa,3464.0,0.0,3464.0
2021-01-31,Goa,3466.0,0.0,3466.0
2021-01-20,Gujarat,4877.0,0.0,4877.0
2021-01-21,Gujarat,8350.0,0.0,8350.0
2021-01-22,Gujarat,13183.0,0.0,13183.0
2021-01-23,Gujarat,44873.0,0.0,44873.0
2021-01-24,Gujarat,46456.0,0.0,46456.0
2021-01-25,Gujarat,62496.0,0.0,62496.0
2021-01-26,Gujarat,62729.0,0.0,62729.0
2021-01-27,Gujarat,68817.0,0.0,68817.0
2021-01-28,Gujarat,132621.0,0.0,132621.0
2021-01-29,Gujarat,187038.0,0.0,187038.0
2021-01-30,Gujarat,211551.0,0.0,211551.0
2021-01-31,Gujarat,251207.0,0.0,251207.0
2021-01-20,Haryana,12354.0,0.0,12354.0
2021-01-21,Haryana,21411.0,0.0,21411.0
2021-01-22,Haryana,33730.0,0.0,33730.0
2021-01-23,Haryana,43350.0,0.0,43350.0
2021-01-24,Haryana,44934.0,0.0,44934.0
2021-01-25,Haryana,72277.0,0.0,72277.0
2021-01-26,Haryana,72583.0,0.0,72583.0
2021-01-27,Haryana,80541.0,0.0,80541.0
2021-01-28,Haryana,87153.0,0.0,87153.0
2021-01-29,Haryana,92685.0,0.0,92685.0
2021-01-30,Haryana,95143.0,0.0,95143.0
2021-01-31,Haryana,95245.0,0.0,95245.0
2021-01-20,Himachal Pradesh,448.0,0.0,448.0
2021-01-21,Himachal Pradesh,610.0,0.0,610.0
2021-01-22,Himachal Pradesh,1427.0,0.0,1427.0
2021-01-23,Himachal Pradesh,5396.0,0.0,5396.0
2021-01-24,Himachal Pradesh,5594.0,0.0,5594.0
2021-01-25,Himachal Pradesh,6104.0,0.0,6104.0
2021-01-26,Himachal Pradesh,6188.0,0.0,6188.0
2021-01-27,Himachal Pradesh,8859.0,0.0,8859.0
2021-01-28,Himachal Pradesh,13883.0,0.0,13883.0
2021-01-29,Himachal Pradesh,17978.0,0.0,17978.0
2021-01-30,Himachal Pradesh,22787.0,0.0,22787.0
2021-01-31,Himachal Pradesh,22798.0,0.0,22798.0
2021-01-20,Jammu and Kashmir,1369.0,0.0,1369.0
2021-01-21,Jammu and Kashmir,2296.0,0.0,2296.0
2021-01-22,Jammu and Kashmir,3807.0,0.0,3807.0
2021-01-23,Jammu and Kashmir,5593.0,0.0,5593.0
2021-01-24,Jammu and Kashmir,5893.0,0.0,5893.0
2021-01-25,Jammu and Kashmir,10498.0,0.0,10498.0
2021-01-26,Jammu and Kashmir,10626.0,0.0,10626.0
2021-01-27,Jammu and Kashmir,11562.0,0.0,11562.0
2021-01-28,Jammu and Kashmir,17280.0,0.0,17280.0
2021-01-29,Jammu and Kashmir,21124.0,0.0,21124.0
2021-01-30,Jammu and Kashmir,21261.0,0.0,21261.0
2021-01-31,Jammu and Kashmir,21268.0,0.0,21268.0
2021-01-20,Jharkhand,2258.0,0.0,2258.0
2021-01-21,Jharkhand,2258.0,0.0,2258.0
2021-01-22,Jharkhand,4023.0,0.0,4023.0
2021-01-23,Jharkhand,4117.0,0.0,4117.0
2021-01-24,Jharkhand,4573.0,0.0,4573.0
2021-01-25,Jharkhand,8636.0,0.0,8636.0
2021-01-26,Jharkhand,8708.0,0.0,8708.0
2021-01-27,Jharkhand,15269.0,0.0,15269.0
2021-01-28,Jharkhand,15617.0,0.0,15617.0
2021-01-29,Jharkhand,23685.0,0.0,23685.0
2021-01-30,Jharkhand,31477.0,0.0,31477.0
2021-01-31,Jharkhand,31672.0,0.0,31672.0
2021-01-20,Karnataka,36705.0,0.0,36705.0
2021-01-21,Karnataka,47344.0,0.0,47344.0
2021-01-22,Karnataka,77432.0,0.0,77432.0
2021-01-23,Karnataka,84585.0,0.0,84585.0
2021-01-24,Karnataka,93426.0,0.0,93426.0
2021-01-25,Karnataka,138721.0,0.0,138721.0
2021-01-26,Karnataka,140856.0,0.0,140856.0
2021-01-27,Karnataka,196089.0,0.0,196089.0
2021-01-28,Karnataka,215875.0,0.0,215875.0
2021-01-29,Karnataka,234619.0,0.0,234619.0
2021-01-30,Karnataka,246438.0,0.0,246438.0
2021-01-31,Karnataka,247613.0,0.0,247613.0
2021-01-20,Kerala,5398.0,0.0,5398.0
2021-01-21,Kerala,9175.0,0.0,9175.0
2021-01-22,Kerala,15501.0,0.0,15501.0
2021-01-23,Kerala,21944.0,0.0,21944.0
2021-01-24,Kerala,23324.0,0.0,23324.0
2021-01-25,Kerala,43561.0,0.0,43561.0
2021-01-26,Kerala,43766.0,0.0,43766.0
2021-01-27,Kerala,58323.0,0.0,58323.0
2021-01-28,Kerala,82794.0,0.0,82794.0
2021-01-29,Kerala,110719.0,0.0,110719.0
2021-01-30,Kerala,134225.0,0.0,134225.0
2021-01-31,Kerala,140906.0,0.0,140906.0
2021-01-20,Ladakh,66.0,0.0,66.0
2021-01-21,Ladakh,66.0,0.0,66.0
2021-01-22,Ladakh,164.0,0.0,164.0
2021-01-23,Ladakh,330.0,0.0,330.0
2021-01-24,Ladakh,337.0,0.0,337.0
2021-01-25,Ladakh,461.0,0.0,461.0
2021-01-26,Ladakh,461.0,0.0,461.0
2021-01-27,Ladakh,642.0,0.0,642.0
2021-01-28,Ladakh,652.0,0.0,652.0
2021-01-29,Ladakh,823.0,0.0,823.0
2021-01-30,Ladakh,959.0,0.0,959.0
2021-01-31,Ladakh,959.0,0.0,959.0
2021-01-20,Lakshadweep,629.0,0.0,629.0
2021-01-21,Lakshadweep,724.0,0.0,724.0
2021-01-22,Lakshadweep,734.0,0.0,734.0
2021-01-23,Lakshadweep,734.0,0.0,734.0
2021-01-24,Lakshadweep,749.0,0.0,749.0
2021-01-25,Lakshadweep,752.0,0.0,752.0
2021-01-26,Lakshadweep,752.0,0.0,752.0
2021-01-27,Lakshadweep,765.0,0.0,765.0
2021-01-28,Lakshadweep,790.0,0.0,790.0
2021-01-29,Lakshadweep,807.0,0.0,807.0
2021-01-30,Lakshadweep,807.0,0.0,807.0
2021-01-31,Lakshadweep,807.0,0.0,807.0
2021-01-20,Madhya Pradesh,27769.0,0.0,27769.0
2021-01-21,Madhya Pradesh,38425.0,0.0,38425.0
2021-01-22,Madhya Pradesh,38425.0,0.0,38425.0
2021-01-23,Madhya Pradesh,38428.0,0.0,38428.0
2021-01-24,Madhya Pradesh,38430.0,0.0,38430.0
2021-01-25,Madhya Pradesh,66875.0,0.0,66875.0
2021-01-26,Madhya Pradesh,66877.0,0.0,66877.0
2021-01-27,Madhya Pradesh,131099.0,0.0,131099.0
2021-01-28,Madhya Pradesh,192628.0,0.0,192628.0
2021-01-29,Madhya Pradesh,234631.0,0.0,234631.0
2021-01-30,Madhya Pradesh,284782.0,0.0,284782.0
2021-01-31,Madhya Pradesh,285481.0,0.0,285481.0
2021-01-20,Maharashtra,23880.0,0.0,23880.0
2021-01-21,Maharashtra,24148.0,0.0,24148.0
2021-01-22,Maharashtra,44369.0,0.0,44369.0
2021-01-23,Maharashtra,69295.0,0.0,69295.0
2021-01-24,Maharashtra,70196.0,0.0,70196.0
2021-01-25,Maharashtra,107073.0,0.0,107073.0
2021-01-26,Maharashtra,107338.0,0.0,107338.0
2021-01-27,Maharashtra,150102.0,0.0,150102.0
2021-01-28,Maharashtra,189743.0,0.0,189743.0
2021-01-29,Maharashtra,225132.0,0.0,225132.0
2021-01-30,Maharashtra,233693.0,0.0,233693.0
2021-01-31,Maharashtra,234150.0,0.0,234150.0
2021-01-20,Manipur,426.0,0.0,426.0
2021-01-21,Manipur,426.0,0.0,426.0
2021-01-22,Manipur,693.0,0.0,693.0
2021-01-23,Manipur,1097.0,0.0,1097.0
2021-01-24,Manipur,1109.0,0.0,1109.0
2021-01-25,Manipur,1319.0,0.0,1319.0
2021-01-26,Manipur,1328.0,0.0,1328.0
2021-01-27,Manipur,1873.0,0.0,1873.0
2021-01-28,Manipur,1909.0,0.0,1909.0
2021-01-29,Manipur,2394.0,0.0,2394.0
2021-01-30,Manipur,2933.0,0.0,2933.0
2021-01-31,Manipur,2947.0,0.0,2947.0
2021-01-20,Meghalaya,189.0,0.0,189.0
2021-01-21,Meghalaya,380.0,0.0,380.0
2021-01-22,Meghalaya,525.0,0.0,525.0
2021-01-23,Meghalaya,709.0,0.0,709.0
2021-01-24,Meghalaya,713.0,0.0,713.0
2021-01-25,Meghalaya,1249.0,0.0,1249.0
2021-01-26,Meghalaya,1256.0,0.0,1256.0
2021-01-27,Meghalaya,1964.0,0.0,1964.0
2021-01-28,Meghalaya,2609.0,0.0,2609.0
2021-01-29,Meghalaya,2925.0,0.0,2925.0
2021-01-30,Meghalaya,3070.0,0.0,3070.0
2021-01-31,Meghalaya,3076.0,0.0,3076.0
2021-01-20,Mizoram,291.0,0.0,291.0
2021-01-21,Mizoram,632.0,0.0,632.0
2021-01-22,Mizoram,1494.0,0.0,1494.0
2021-01-23,Mizoram,1870.0,0.0,1870.0
2021-01-24,Mizoram,1945.0,0.0,1945.0
2021-01-25,Mizoram,3087.0,0.0,3087.0
2021-01-26,Mizoram,3115.0,0.0,3115.0
2021-01-27,Mizoram,4782.0,0.0,4782.0
2021-01-28,Mizoram,5391.0,0.0,5391.0
2021-01-29,Mizoram,7065.0,0.0,7065.0
2021-01-30,Mizoram,7977.0,0.0,7977.0
2021-01-31,Mizoram,7977.0,0.0,7977.0
2021-01-20,Nagaland,1070.0,0.0,1070.0
2021-01-21,Nagaland,1267.0,0.0,1267.0
2021-01-22,Nagaland,1563.0,0.0,1563.0
2021-01-23,Nagaland,1574.0,0.0,1574.0
2021-01-24,Nagaland,1583.0,0.0,1583.0
2021-01-25,Nagaland,2447.0,0.0,2447.0
2021-01-26,Nagaland,2491.0,0.0,2491.0
2021-01-27,Nagaland,3371.0,0.0,3371.0
2021-01-28,Nagaland,3485.0,0.0,3485.0
2021-01-29,Nagaland,3509.0,0.0,3509.0
2021-01-30,Nagaland,3529.0,0.0,3529.0
2021-01-31,Nagaland,3530.0,0.0,3530.0
2021-01-20,Odisha,18568.0,0.0,18568.0
2021-01-21,Odisha,45331.0,0.0,45331.0
2021-01-22,Odisha,59241.0,0.0,59241.0
2021-01-23,Odisha,89092.0,0.0,89092.0
2021-01-24,Odisha,93846.0,0.0,93846.0
2021-01-25,Odisha,120698.0,0.0,120698.0
2021-01-26,Odisha,122870.0,0.0,122870.0
2021-01-27,Odisha,130317.0,0.0,130317.0
2021-01-28,Odisha,145998.0,0.0,145998.0
2021-01-29,Odisha,156711.0,0.0,156711.0
2021-01-30,Odisha,158329.0,0.0,158329.0
2021-01-31,Odisha,158567.0,0.0,158567.0
2021-01-20,Puducherry,249.0,0.0,249.0
2021-01-21,Puducherry,249.0,0.0,249.0
2021-01-22,Puducherry,440.0,0.0,440.0
2021-01-23,Puducherry,813.0,0.0,813.0
2021-01-24,Puducherry,870.0,0.0,870.0
2021-01-25,Puducherry,1200.0,0.0,1200.0
2021-01-26,Puducherry,1205.0,0.0,1205.0
2021-01-27,Puducherry,1274.0,0.0,1274.0
2021-01-28,Puducherry,1302.0,0.0,1302.0
2021-01-29,Puducherry,1684.0,0.0,1684.0
2021-01-30,Puducherry,2069.0,0.0,2069.0
2021-01-31,Puducherry,2077.0,0.0,2077.0
2021-01-20,Punjab,2432.0,0.0,2432.0
2021-01-21,Punjab,4780.0,0.0,4780.0
2021-01-22,Punjab,9676.0,0.0,9676.0
2021-01-23,Punjab,16519.0,0.0,16519.0
2021-01-24,Punjab,17712.0,0.0,17712.0
2021-01-25,Punjab,26017.0,0.0,26017.0
2021-01-26,Punjab,26213.0,0.0,26213.0
2021-01-27,Punjab,33121.0,0.0,33121.0
2021-01-28,Punjab,39511.0,0.0,39511.0
2021-01-29,Punjab,42210.0,0.0,42210.0
2021-01-30,Punjab,45648.0,0.0,45648.0
2021-01-31,Punjab,45738.0,0.0,45738.0
2021-01-20,Rajasthan,13146.0,0.0,13146.0
2021-01-21,Rajasthan,13605.0,0.0,13605.0
2021-01-22,Rajasthan,24545.0,0.0,24545.0
2021-01-23,Rajasthan,47915.0,0.0,47915.0
2021-01-24,Rajasthan,74727.0,0.0,74727.0
2021-01-25,Rajasthan,141245.0,0.0,141245.0
2021-01-26,Rajasthan,141527.0,0.0,141527.0
2021-01-27,Rajasthan,218831.0,0.0,218831.0
2021-01-28,Rajasthan,239877.0,0.0,239877.0
2021-01-29,Rajasthan,302265.0,0.0,302265.0
2021-01-30,Rajasthan,307923.0,0.0,307923.0
2021-01-31,Rajasthan,309565.0,0.0,309565.0
2021-01-20,Sikkim,62.0,0.0,62.0
2021-01-21,Sikkim,186.0,0.0,186.0
2021-01-22,Sikkim,296.0,0.0,296.0
2021-01-23,Sikkim,299.0,0.0,299.0
2021-01-24,Sikkim,309.0,0.0,309.0
2021-01-25,Sikkim,477.0,0.0,477.0
2021-01-26,Sikkim,490.0,0.0,490.0
2021-01-27,Sikkim,964.0,0.0,964.0
2021-01-28,Sikkim,1431.0,0.0,1431.0
2021-01-29,Sikkim,1707.0,0.0,1707.0
2021-01-30,Sikkim,1707.0,0.0,1707.0
2021-01-31,Sikkim,1709.0,0.0,1709.0
2021-01-20,Tamil Nadu,9060.0,0.0,9060.0
2021-01-21,Tamil Nadu,15654.0,0.0,15654.0
2021-01-22,Tamil Nadu,23659.0,0.0,23659.0
2021-01-23,Tamil Nadu,31127.0,0.0,31127.0
2021-01-24,Tamil Nadu,35144.0,0.0,35144.0
2021-01-25,Tamil Nadu,41396.0,0.0,41396.0
2021-01-26,Tamil Nadu,46310.0,0.0,46310.0
2021-01-27,Tamil Nadu,54195.0,0.0,54195.0
2021-01-28,Tamil Nadu,61290.0,0.0,61290.0
2021-01-29,Tamil Nadu,66918.0,0.0,66918.0
2021-01-30,Tamil Nadu,76934.0,0.0,76934.0
2021-01-31,Tamil Nadu,77809.0,0.0,77809.0
2021-01-20,Telangana,11291.0,0.0,11291.0
2021-01-21,Telangana,17837.0,0.0,17837.0
2021-01-22,Telangana,24830.0,0.0,24830.0
2021-01-23,Telangana,26183.0,0.0,26183.0
2021-01-24,Telangana,27829.0,0.0,27829.0
2021-01-25,Telangana,50646.0,0.0,50646.0
2021-01-26,Telangana,51194.0,0.0,51194.0
2021-01-27,Telangana,58306.0,0.0,58306.0
2021-01-28,Telangana,78713.0,0.0,78713.0
2021-01-29,Telangana,92418.0,0.0,92418.0
2021-01-30,Telangana,95000.0,0.0,95000.0
2021-01-31,Telangana,95057.0,0.0,95057.0
2021-01-20,Tripura,687.0,0.0,687.0
2021-01-21,Tripura,1812.0,0.0,1812.0
2021-01-22,Tripura,3321.0,0.0,3321.0
2021-01-23,Tripura,3349.0,0.0,3349.0
2021-01-24,Tripura,3774.0,0.0,3774.0
2021-01-25,Tripura,9693.0,0.0,9693.0
2021-01-26,Tripura,9946.0,0.0,9946.0
2021-01-27,Tripura,12366.0,0.0,12366.0
2021-01-28,Tripura,16668.0,0.0,16668.0
2021-01-29,Tripura,19513.0,0.0,19513.0
2021-01-30,Tripura,21342.0,0.0,21342.0
2021-01-31,Tripura,21367.0,0.0,21367.0
2021-01-20,Uttar Pradesh,1568.0,0.0,1568.0
2021-01-21,Uttar Pradesh,1578.0,0.0,1578.0
2021-01-22,Uttar Pradesh,21325.0,0.0,21325.0
2021-01-23,Uttar Pradesh,30644.0,0.0,30644.0
2021-01-24,Uttar Pradesh,43669.0,0.0,43669.0
2021-01-25,Uttar Pradesh,59780.0,0.0,59780.0
2021-01-26,Uttar Pradesh,62477.0,0.0,62477.0
2021-01-27,Uttar Pradesh,95724.0,0.0,95724.0
2021-01-28,Uttar Pradesh,268081.0,0.0,268081.0
2021-01-29,Uttar Pradesh,429946.0,0.0,429946.0
2021-01-30,Uttar Pradesh,433040.0,0.0,433040.0
2021-01-31,Uttar Pradesh,434185.0,0.0,434185.0
2021-01-20,Uttarakhand,1141.0,0.0,1141.0
2021-01-21,Uttarakhand,1874.0,0.0,1874.0
2021-01-22,Uttarakhand,3163.0,0.0,3163.0
2021-01-23,Uttarakhand,3238.0,0.0,3238.0
2021-01-24,Uttarakhand,3592.0,0.0,3592.0
2021-01-25,Uttarakhand,7969.0,0.0,7969.0
2021-01-26,Uttarakhand,8052.0,0.0,8052.0
2021-01-27,Uttarakhand,9374.0,0.0,9374.0
2021-01-28,Uttarakhand,14440.0,0.0,14440.0
2021-01-29,Uttarakhand,20864.0,0.0,20864.0
2021-01-30,Uttarakhand,23922.0,0.0,23922.0
2021-01-31,Uttarakhand,26517.0,0.0,26517.0
2021-01-20,West Bengal,14624.0,0.0,14624.0
2021-01-21,West Bengal,20206.0,0.0,20206.0
2021-01-22,West Bengal,41970.0,0.0,41970.0
2021-01-23,West Bengal,43180.0,0.0,43180.0
2021-01-24,West Bengal,46143.0,0.0,46143.0
2021-01-25,West Bengal,87815.0,0.0,87815.0
2021-01-26,West Bengal,88627.0,0.0,88627.0
2021-01-27,West Bengal,130937.0,0.0,130937.0
2021-01-28,West Bengal,161415.0,0.0,161415.0
2021-01-29,West Bengal,191566.0,0.0,191566.0
2021-01-30,West Bengal,214018.0,0.0,214018.0
2021-01-31,West Bengal,214256.0,0.0,214256.0
2021-02-20,India,9734505.0,884608.0,10619113.0
2021-02-21,India,9757217.0,893795.0,10651012.0
2021-02-22,India,10069263.0,1174416.0,11243679.0
2021-02-23,India,10288293.0,1309475.0,11597768.0
2021-02-24,India,10517568.0,1525390.0,12042958.0
2021-02-25,India,10846192.0,1972882.0,12819074.0
2021-02-26,India,11141375.0,2419557.0,13560932.0
2021-02-27,India,11141426.0,2419557.0,13560983.0
2021-02-28,India,11141651.0,2419557.0,13561208.0
2021-02-20,Andaman and Nicobar Islands,4707.0,946.0,5653.0
2021-02-21,Andaman and Nicobar Islands,4707.0,946.0,5653.0
2021-02-22,Andaman and Nicobar Islands,5358.0,1498.0,6856.0
2021-02-23,Andaman and Nicobar Islands,5436.0,1622.0,7058.0
2021-02-24,Andaman and Nicobar Islands,5518.0,1722.0,7240.0
2021-02-25,Andaman and Nicobar Islands,5867.0,1896.0,7763.0
2021-02-26,Andaman and Nicobar Islands,6029.0,1960.0,7989.0
2021-02-27,Andaman and Nicobar Islands,6029.0,1960.0,7989.0
2021-02-28,Andaman and Nicobar Islands,6029.0,1960.0,7989.0
2021-02-20,Andhra Pradesh,413818.0,87470.0,501288.0
2021-02-21,Andhra Pradesh,418634.0,90410.0,509044.0
2021-02-22,Andhra Pradesh,431789.0,102718.0,534507.0
2021-02-23,Andhra Pradesh,448490.0,110993.0,559483.0
2021-02-24,Andhra Pradesh,476866.0,119461.0,596327.0
2021-02-25,Andhra Pradesh,510185.0,129002.0,639187.0
2021-02-26,Andhra Pradesh,535955.0,137812.0,673767.0
2021-02-27,Andhra Pradesh,535955.0,137812.0,673767.0
2021-02-28,Andhra Pradesh,535955.0,137812.0,673767.0
2021-02-20,Arunachal Pradesh,20018.0,4220.0,24238.0
2021-02-21,Arunachal Pradesh,20018.0,4220.0,24238.0
2021-02-22,Arunachal Pradesh,21550.0,5354.0,26904.0
2021-02-23,Arunachal Pradesh,22757.0,5687.0,28444.0
2021-02-24,Arunachal Pradesh,22781.0,5687.0,28468.0
2021-02-25,Arunachal Pradesh,24649.0,6560.0,31209.0
2021-02-26,Arunachal Pradesh,25903.0,6962.0,32865.0
2021-02-27,Arunachal Pradesh,25903.0,6962.0,32865.0
2021-02-28,Arunachal Pradesh,25903.0,6962.0,32865.0
2021-02-20,Assam,153329.0,10590.0,163919.0
2021-02-21,Assam,155028.0,10593.0,165621.0
2021-02-22,Assam,165031.0,13879.0,178910.0
2021-02-23,Assam,174988.0,15178.0,190166.0
2021-02-24,Assam,179344.0,15901.0,195245.0
2021-02-25,Assam,189178.0,21768.0,210946.0
2021-02-26,Assam,195376.0,27758.0,223134.0
2021-02-27,Assam,195376.0,27758.0,223134.0
2021-02-28,Assam,195376.0,27758.0,223134.0
2021-02-20,Bihar,519360.0,38402.0,557762.0
2021-02-21,Bihar,519787.0,38522.0,558309.0
2021-02-22,Bihar,523685.0,55863.0,579548.0
2021-02-23,Bihar,530477.0,58405.0,588882.0
2021-02-24,Bihar,538212.0,59595.0,597807.0
2021-02-25,Bihar,546161.0,75072.0,621233.0
2021-02-26,Bihar,559321.0,78228.0,637549.0
2021-02-27,Bihar,559321.0,78228.0,637549.0
2021-02-28,Bihar,559321.0,78228.0,637549.0
2021-02-20,Chandigarh,10379.0,746.0,11125.0
2021-02-21,Chandigarh,10379.0,746.0,11125.0
2021-02-22,Chandigarh,11279.0,1012.0,12291.0
2021-02-23,Chandigarh,12449.0,1145.0,13594.0
2021-02-24,Chandigarh,13675.0,1214.0,14889.0
2021-02-25,Chandigarh,15100.0,1479.0,16579.0
2021-02-26,Chandigarh,16927.0,1640.0,18567.0
2021-02-27,Chandigarh,16927.0,1640.0,18567.0
2021-02-28,Chandigarh,16927.0,1640.0,18567.0
2021-02-20,Chhattisgarh,341230.0,20905.0,362135.0
2021-02-21,Chhattisgarh,342208.0,20936.0,363144.0
2021-02-22,Chhattisgarh,351864.0,28575.0,380439.0
2021-02-23,Chhattisgarh,358547.0,31381.0,389928.0
2021-02-24,Chhattisgarh,365643.0,39529.0,405172.0
