Updated On,State,First Dose Administered,Second Dose Administered,Total Doses Administered
2021-01-18,Punjab,678.0,0.0,678
2021-01-19,Punjab,1529.0,0.0,1529
2021-02-01,Punjab,47903.0,0.0,47903
2021-02-02,Punjab,49663.0,0.0,49663
2021-02-03,Punjab,52241.0,0.0,52241
2021-02-04,Punjab,56208.0,0.0,56208
2021-02-05,Punjab,60878.0,0.0,60878
2021-02-06,Punjab,64399.0,0.0,64399
2021-02-07,Punjab,64401.0,0.0,64401
2021-02-08,Punjab,70250.0,0.0,70250
2021-02-09,Punjab,75851.0,0.0,75851
2021-02-10,Punjab,80350.0,0.0,80350
2021-02-11,Punjab,85911.0,0.0,85911
2021-02-12,Punjab,90012.0,0.0,90012
2021-02-13,Punjab,91988.0,62.0,92050
2021-02-14,Punjab,91988.0,62.0,92050
2021-02-15,Punjab,96153.0,1028.0,97181
2021-02-16,Punjab,100270.0,1988.0,102258
2021-02-17,Punjab,103601.0,2678.0,106279
2021-02-18,Punjab,102775.0,4974.0,107749
2021-02-19,Punjab,113959.0,8567.0,122526
2021-03-01,Punjab,149199.0,32494.0,181693
2021-03-02,Punjab,163048.0,35973.0,199021
2021-03-03,Punjab,173112.0,38350.0,211462
2021-03-04,Punjab,183847.0,40539.0,224386
2021-03-05,Punjab,197223.0,43277.0,240500
2021-03-06,Punjab,208515.0,45832.0,254347
2021-03-07,Punjab,209935.0,45923.0,255858
2021-03-08,Punjab,226539.0,49220.0,275759
2021-03-09,Punjab,193804.0,53035.0,246839
2021-03-10,Punjab,207008.0,56324.0,263332
2021-03-11,Punjab,212869.0,56860.0,269729
2021-03-12,Punjab,228580.0,61403.0,289983
2021-03-13,Punjab,243904.0,64663.0,308567
2021-03-14,Punjab,246290.0,64758.0,311048
2021-03-15,Punjab,266837.0,68807.0,335644
2021-03-16,Punjab,338578.0,72502.0,411080
2021-03-17,Punjab,390818.0,75285.0,466103
2021-03-18,Punjab,417939.0,78402.0,496341
2021-03-19,Punjab,448570.0,81687.0,530257
2021-04-01,Punjab,892880.0,111541.0,1004421
2021-04-02,Punjab,961706.0,115125.0,1076831
2021-04-03,Punjab,1033601.0,118913.0,1152514
2021-04-04,Punjab,1116418.0,121556.0,1237974
2021-04-05,Punjab,1184561.0,125691.0,1310252
2021-04-06,Punjab,1226129.0,128042.0,1354171
2021-04-07,Punjab,1334736.0,134551.0,1469287
2021-04-08,Punjab,1430914.0,139949.0,1570863
2021-04-09,Punjab,1526823.0,145702.0,1672525
2021-04-10,Punjab,1618233.0,151307.0,1769540
2021-04-11,Punjab,1690799.0,154115.0,1844914
2021-04-12,Punjab,1776693.0,161989.0,1938682
2021-04-13,Punjab,1835859.0,166491.0,2002350
2021-04-14,Punjab,1907408.0,172918.0,2080326
2021-04-15,Punjab,1981682.0,183327.0,2165009
2021-04-16,Punjab,2066797.0,194556.0,2261353
2021-04-17,Punjab,2145690.0,206557.0,2352247
2021-04-18,Punjab,2205031.0,213040.0,2418071
2021-04-19,Punjab,2279891.0,227629.0,2507520
2021-05-01,Punjab,3022501.0,443115.0,3465616
2021-05-02,Punjab,3047712.0,450812.0,3498524
2021-05-03,Punjab,3073058.0,462020.0,3535078
2021-05-04,Punjab,3087605.0,468395.0,3556000
2021-05-05,Punjab,3137052.0,498985.0,3636037
2021-05-06,Punjab,3189159.0,528866.0,3718025
2021-05-07,Punjab,3234007.0,556961.0,3790968
2021-05-08,Punjab,3273867.0,585874.0,3859741
2021-05-09,Punjab,3298768.0,602029.0,3900797
2021-05-10,Punjab,3343731.0,638130.0,3981861
2021-05-11,Punjab,3392970.0,672384.0,4065354
2021-05-12,Punjab,3430867.0,686851.0,4117718
2021-05-13,Punjab,3460222.0,697346.0,4157568
2021-05-14,Punjab,3474171.0,702112.0,4176283
2021-05-15,Punjab,3488899.0,706267.0,4195166
2021-05-16,Punjab,3493453.0,707219.0,4200672
2021-05-17,Punjab,3500885.0,708884.0,4209769
2021-05-18,Punjab,3506609.0,711403.0,4218012
2021-01-16,Rajasthan,3285.0,0.0,3285
2021-01-17,Rajasthan,3455.0,0.0,3455
2021-01-18,Rajasthan,4037.0,0.0,4037
2021-01-19,Rajasthan,13022.0,0.0,13022
2021-02-01,Rajasthan,313321.0,0.0,313321
2021-02-02,Rajasthan,319352.0,0.0,319352
2021-02-03,Rajasthan,343265.0,0.0,343265
2021-02-04,Rajasthan,364452.0,0.0,364452
2021-02-05,Rajasthan,392138.0,0.0,392138
2021-02-06,Rajasthan,434782.0,0.0,434782
2021-02-07,Rajasthan,436384.0,0.0,436384
2021-02-08,Rajasthan,462139.0,0.0,462139
2021-02-09,Rajasthan,467360.0,0.0,467360
2021-02-10,Rajasthan,534459.0,0.0,534459
2021-02-11,Rajasthan,566165.0,0.0,566165
2021-02-12,Rajasthan,582386.0,0.0,582386
2021-02-13,Rajasthan,585570.0,0.0,585570
2021-02-14,Rajasthan,586110.0,0.0,586110
2021-02-15,Rajasthan,603314.0,8179.0,611493
2021-02-16,Rajasthan,612615.0,13866.0,626481
2021-02-17,Rajasthan,732921.0,14561.0,747482
2021-02-18,Rajasthan,717526.0,14879.0,732405
2021-02-19,Rajasthan,772221.0,18015.0,790236
2021-03-01,Rajasthan,789480.0,220942.0,1010422
2021-03-02,Rajasthan,963857.0,250003.0,1213860
2021-03-03,Rajasthan,1160351.0,263418.0,1423769
2021-03-04,Rajasthan,1256310.0,276049.0,1532359
2021-03-05,Rajasthan,1486399.0,297090.0,1783489
2021-03-06,Rajasthan,1704633.0,319420.0,2024053
2021-03-07,Rajasthan,1716982.0,320170.0,2037152
2021-03-08,Rajasthan,1888485.0,337125.0,2225610
2021-03-09,Rajasthan,1603603.0,356892.0,1960495
2021-03-10,Rajasthan,1685982.0,399430.0,2085412
2021-03-11,Rajasthan,1689250.0,400516.0,2089766
2021-03-12,Rajasthan,1834674.0,429284.0,2263958
2021-03-13,Rajasthan,2002259.0,444251.0,2446510
2021-03-14,Rajasthan,2011583.0,444573.0,2456156
2021-03-15,Rajasthan,2190626.0,458420.0,2649046
2021-03-16,Rajasthan,2751567.0,471429.0,3222996
2021-03-17,Rajasthan,3045459.0,579304.0,3624763
2021-03-18,Rajasthan,3093912.0,592487.0,3686399
2021-03-19,Rajasthan,3315225.0,621734.0,3936959
2021-04-01,Rajasthan,5013880.0,726420.0,5740300
2021-04-02,Rajasthan,5313549.0,766501.0,6080050
2021-04-03,Rajasthan,5568003.0,801886.0,6369889
2021-04-04,Rajasthan,5958784.0,843485.0,6802269
2021-04-05,Rajasthan,6257503.0,883341.0,7140844
2021-04-06,Rajasthan,6542132.0,914100.0,7456232
2021-04-07,Rajasthan,7175412.0,973709.0,8149121
2021-04-08,Rajasthan,7767712.0,1034865.0,8802577
2021-04-09,Rajasthan,8164413.0,1078051.0,9242464
2021-04-10,Rajasthan,8448722.0,1114875.0,9563597
2021-04-11,Rajasthan,8581755.0,1133804.0,9715559
2021-04-12,Rajasthan,8758751.0,1165625.0,9924376
2021-04-13,Rajasthan,8885930.0,1194329.0,10080259
2021-04-14,Rajasthan,8996238.0,1227364.0,10223602
2021-04-15,Rajasthan,9093355.0,1264332.0,10357687
2021-04-16,Rajasthan,9206593.0,1316093.0,10522686
2021-04-17,Rajasthan,9330653.0,1365602.0,10696255
2021-04-18,Rajasthan,9457932.0,1425240.0,10883172
2021-04-19,Rajasthan,9659550.0,1530556.0,11190106
2021-05-01,Rajasthan,10835900.0,2248409.0,13084309
2021-05-02,Rajasthan,10894243.0,2279166.0,13173409
2021-05-03,Rajasthan,11008158.0,2342911.0,13351069
2021-05-04,Rajasthan,11108037.0,2389145.0,13497182
2021-05-05,Rajasthan,11195379.0,2430943.0,13626322
2021-05-06,Rajasthan,11266670.0,2470249.0,13736919
2021-05-07,Rajasthan,11346992.0,2544501.0,13891493
2021-05-08,Rajasthan,11435174.0,2651419.0,14086593
2021-05-09,Rajasthan,11498654.0,2679337.0,14177991
2021-05-10,Rajasthan,11636945.0,2737217.0,14374162
2021-05-11,Rajasthan,11777805.0,2848855.0,14626660
2021-05-12,Rajasthan,11907840.0,2903679.0,14811519
2021-05-13,Rajasthan,11987039.0,2947473.0,14934512
2021-05-14,Rajasthan,12027499.0,2964450.0,14991949
2021-05-15,Rajasthan,12151403.0,2984079.0,15135482
2021-05-16,Rajasthan,12264148.0,2985800.0,15249948
2021-05-17,Rajasthan,12424705.0,2990223.0,15414928
2021-05-18,Rajasthan,12550082.0,2994735.0,15544817
2021-01-16,Sikkim,7.0,0.0,7
2021-01-17,Sikkim,7.0,0.0,7
2021-01-18,Sikkim,7.0,0.0,7
2021-01-19,Sikkim,38.0,0.0,38
2021-02-01,Sikkim,1855.0,0.0,1855
2021-02-02,Sikkim,2336.0,0.0,2336
2021-02-03,Sikkim,3084.0,0.0,3084
2021-02-04,Sikkim,3923.0,0.0,3923
2021-02-05,Sikkim,4857.0,0.0,4857
2021-02-06,Sikkim,5089.0,0.0,5089
2021-02-07,Sikkim,5090.0,0.0,5090
2021-02-08,Sikkim,5726.0,0.0,5726
2021-02-09,Sikkim,6653.0,0.0,6653
2021-02-10,Sikkim,7478.0,0.0,7478
2021-02-11,Sikkim,8022.0,0.0,8022
2021-02-12,Sikkim,8041.0,0.0,8041
2021-02-13,Sikkim,8042.0,0.0,8042
2021-02-14,Sikkim,8042.0,0.0,8042
2021-02-15,Sikkim,8252.0,0.0,8252
2021-02-16,Sikkim,8849.0,157.0,9006
2021-02-17,Sikkim,9463.0,251.0,9714
2021-02-18,Sikkim,9981.0,358.0,10339
2021-02-19,Sikkim,11296.0,697.0,11993
2021-03-01,Sikkim,17647.0,1465.0,19112
2021-03-02,Sikkim,18890.0,2101.0,20991
2021-03-03,Sikkim,20235.0,2367.0,22602
2021-03-04,Sikkim,21853.0,2769.0,24622
2021-03-05,Sikkim,23624.0,3822.0,27446
2021-03-06,Sikkim,25221.0,4256.0,29477
2021-03-07,Sikkim,25221.0,4256.0,29477
2021-03-08,Sikkim,27834.0,5204.0,33038
2021-03-09,Sikkim,24975.0,5940.0,30915
2021-03-10,Sikkim,28118.0,6511.0,34629
2021-03-11,Sikkim,31053.0,7308.0,38361
2021-03-12,Sikkim,33511.0,7585.0,41096
2021-03-13,Sikkim,33766.0,7585.0,41351
2021-03-14,Sikkim,33766.0,7585.0,41351
2021-03-15,Sikkim,36344.0,7863.0,44207
2021-03-16,Sikkim,42816.0,8138.0,50954
2021-03-17,Sikkim,46124.0,8507.0,54631
2021-03-18,Sikkim,48290.0,9022.0,57312
2021-03-19,Sikkim,50370.0,9519.0,59889
2021-04-01,Sikkim,64678.0,12636.0,77314
2021-04-02,Sikkim,65631.0,12662.0,78293
2021-04-03,Sikkim,66218.0,12662.0,78880
2021-04-04,Sikkim,66530.0,12662.0,79192
2021-04-05,Sikkim,69217.0,12842.0,82059
2021-04-06,Sikkim,72723.0,13024.0,85747
2021-04-07,Sikkim,80892.0,13534.0,94426
2021-04-08,Sikkim,90081.0,14392.0,104473
2021-04-09,Sikkim,97386.0,15028.0,112414
2021-04-10,Sikkim,99963.0,15238.0,115201
2021-04-11,Sikkim,101795.0,15376.0,117171
2021-04-12,Sikkim,109886.0,15945.0,125831
2021-04-13,Sikkim,118962.0,16493.0,135455
2021-04-14,Sikkim,124532.0,17245.0,141777
2021-04-15,Sikkim,130118.0,18437.0,148555
2021-04-16,Sikkim,135490.0,19751.0,155241
2021-04-17,Sikkim,139394.0,20729.0,160123
2021-04-18,Sikkim,140119.0,20939.0,161058
2021-04-19,Sikkim,143952.0,22657.0,166609
2021-05-01,Sikkim,161364.0,43596.0,204960
2021-05-02,Sikkim,161376.0,43614.0,204990
2021-05-03,Sikkim,162016.0,45738.0,207754
2021-05-04,Sikkim,162666.0,47615.0,210281
2021-05-05,Sikkim,163194.0,49494.0,212688
2021-05-06,Sikkim,164073.0,51383.0,215456
2021-05-07,Sikkim,164598.0,53770.0,218368
2021-05-08,Sikkim,164772.0,54369.0,219141
2021-05-09,Sikkim,164805.0,54507.0,219312
2021-05-10,Sikkim,165201.0,56047.0,221248
2021-05-11,Sikkim,165440.0,57008.0,222448
2021-05-12,Sikkim,165669.0,57485.0,223154
2021-05-13,Sikkim,165948.0,59036.0,224984
2021-05-14,Sikkim,166119.0,59583.0,225702
2021-05-15,Sikkim,166200.0,59594.0,225794
2021-05-16,Sikkim,166562.0,59594.0,226156
2021-05-17,Sikkim,167276.0,59615.0,226891
2021-05-18,Sikkim,168003.0,59619.0,227622
2021-01-16,Tamil Nadu,1167.0,0.0,1167
2021-01-17,Tamil Nadu,1745.0,0.0,1745
2021-01-18,Tamil Nadu,2861.0,0.0,2861
2021-01-19,Tamil Nadu,6154.0,0.0,6154
2021-02-01,Tamil Nadu,85002.0,0.0,85002
2021-02-02,Tamil Nadu,91094.0,0.0,91094
2021-02-03,Tamil Nadu,98750.0,0.0,98750
2021-02-04,Tamil Nadu,107904.0,0.0,107904
2021-02-05,Tamil Nadu,116857.0,0.0,116857
2021-02-06,Tamil Nadu,126381.0,0.0,126381
2021-02-07,Tamil Nadu,127289.0,0.0,127289
2021-02-08,Tamil Nadu,139024.0,0.0,139024
2021-02-09,Tamil Nadu,150915.0,0.0,150915
2021-02-10,Tamil Nadu,162412.0,0.0,162412
2021-02-11,Tamil Nadu,173368.0,0.0,173368
2021-02-12,Tamil Nadu,184565.0,0.0,184565
2021-02-13,Tamil Nadu,195203.0,667.0,195870
2021-02-14,Tamil Nadu,195796.0,671.0,196467
2021-02-15,Tamil Nadu,203921.0,1176.0,205097
2021-02-16,Tamil Nadu,213823.0,2141.0,215964
2021-02-17,Tamil Nadu,224158.0,3579.0,227737
2021-02-18,Tamil Nadu,228388.0,6024.0,234412
2021-02-19,Tamil Nadu,246203.0,10185.0,256388
2021-03-01,Tamil Nadu,284640.0,35326.0,319966
2021-03-02,Tamil Nadu,315543.0,42057.0,357600
2021-03-03,Tamil Nadu,353429.0,47077.0,400506
2021-03-04,Tamil Nadu,404222.0,51387.0,455609
2021-03-05,Tamil Nadu,474441.0,57713.0,532154
2021-03-06,Tamil Nadu,554443.0,65172.0,619615
2021-03-07,Tamil Nadu,579008.0,67333.0,646341
2021-03-08,Tamil Nadu,658443.0,73749.0,732192
2021-03-09,Tamil Nadu,651487.0,81977.0,733464
2021-03-10,Tamil Nadu,729539.0,90669.0,820208
2021-03-11,Tamil Nadu,805176.0,100118.0,905294
2021-03-12,Tamil Nadu,887006.0,109541.0,996547
2021-03-13,Tamil Nadu,967045.0,119572.0,1086617
2021-03-14,Tamil Nadu,987144.0,121140.0,1108284
2021-03-15,Tamil Nadu,1075960.0,129543.0,1205503
2021-03-16,Tamil Nadu,1282816.0,141027.0,1423843
2021-03-17,Tamil Nadu,1429800.0,151758.0,1581558
2021-03-18,Tamil Nadu,1533516.0,161823.0,1695339
2021-03-19,Tamil Nadu,1642080.0,172869.0,1814949
2021-04-01,Tamil Nadu,2703180.0,262132.0,2965312
2021-04-02,Tamil Nadu,2774534.0,272370.0,3046904
2021-04-03,Tamil Nadu,2821427.0,280462.0,3101889
2021-04-04,Tamil Nadu,2855222.0,286662.0,3141884
2021-04-05,Tamil Nadu,2892174.0,294913.0,3187087
2021-04-06,Tamil Nadu,2918808.0,300551.0,3219359
2021-04-07,Tamil Nadu,2967647.0,312890.0,3280537
2021-04-08,Tamil Nadu,3061151.0,339773.0,3400924
2021-04-09,Tamil Nadu,3166812.0,365634.0,3532446
2021-04-10,Tamil Nadu,3274164.0,391131.0,3665295
2021-04-11,Tamil Nadu,3316055.0,398627.0,3714682
2021-04-12,Tamil Nadu,3449290.0,430938.0,3880228
2021-04-13,Tamil Nadu,3565954.0,453372.0,4019326
2021-04-14,Tamil Nadu,3641043.0,469082.0,4110125
2021-04-15,Tamil Nadu,3801731.0,514054.0,4315785
2021-04-16,Tamil Nadu,3966587.0,562249.0,4528836
2021-04-17,Tamil Nadu,4063643.0,605401.0,4669044
2021-04-18,Tamil Nadu,4090953.0,619909.0,4710862
2021-04-19,Tamil Nadu,4147072.0,666304.0,4813376
2021-05-01,Tamil Nadu,4671707.0,1359177.0,6030884
2021-05-02,Tamil Nadu,4679335.0,1367080.0,6046415
2021-05-03,Tamil Nadu,4716835.0,1418409.0,6135244
2021-05-04,Tamil Nadu,4750360.0,1460306.0,6210666
2021-05-05,Tamil Nadu,4781479.0,1497583.0,6279062
2021-05-06,Tamil Nadu,4823176.0,1556012.0,6379188
2021-05-07,Tamil Nadu,4866561.0,1612269.0,6478830
2021-05-08,Tamil Nadu,4895451.0,1650810.0,6546261
2021-05-09,Tamil Nadu,4906062.0,1663852.0,6569914
2021-05-10,Tamil Nadu,4951333.0,1725504.0,6676837
2021-05-11,Tamil Nadu,4991388.0,1771235.0,6762623
2021-05-12,Tamil Nadu,5037596.0,1813810.0,6851406
2021-05-13,Tamil Nadu,5092140.0,1859169.0,6951309
2021-05-14,Tamil Nadu,5126070.0,1883860.0,7009930
2021-05-15,Tamil Nadu,5162834.0,1911232.0,7074066
2021-05-16,Tamil Nadu,5172965.0,1915211.0,7088176
2021-05-17,Tamil Nadu,5216811.0,1928889.0,7145700
2021-05-18,Tamil Nadu,5255610.0,1938953.0,7194563
2021-01-16,Telangana,317.0,0.0,317
2021-01-17,Telangana,437.0,0.0,437
2021-01-18,Telangana,2463.0,0.0,2463
2021-01-19,Telangana,11169.0,0.0,11169
2021-02-01,Telangana,95234.0,0.0,95234
2021-02-02,Telangana,96413.0,0.0,96413
2021-02-03,Telangana,103183.0,0.0,103183
2021-02-04,Telangana,114647.0,0.0,114647
2021-02-05,Telangana,121588.0,0.0,121588
2021-02-06,Telangana,135977.0,0.0,135977
2021-02-07,Telangana,136225.0,0.0,136225
2021-02-08,Telangana,156285.0,0.0,156285
2021-02-09,Telangana,171308.0,0.0,171308
2021-02-10,Telangana,186195.0,0.0,186195
2021-02-11,Telangana,198677.0,0.0,198677
2021-02-12,Telangana,206864.0,0.0,206864
2021-02-13,Telangana,209790.0,1929.0,211719
2021-02-14,Telangana,210201.0,2337.0,212538
2021-02-15,Telangana,219843.0,11479.0,231322
2021-02-16,Telangana,250141.0,40856.0,290997
2021-02-17,Telangana,250649.0,41264.0,291913
2021-02-18,Telangana,260486.0,64934.0,325420
2021-02-19,Telangana,276506.0,78781.0,355287
2021-03-01,Telangana,291425.0,127664.0,419089
2021-03-02,Telangana,297234.0,129321.0,426555
2021-03-03,Telangana,306322.0,132292.0,438614
2021-03-04,Telangana,322444.0,140364.0,462808
2021-03-05,Telangana,341073.0,147131.0,488204
2021-03-06,Telangana,362082.0,158716.0,520798
2021-03-07,Telangana,363597.0,158772.0,522369
2021-03-08,Telangana,389985.0,171242.0,561227
2021-03-09,Telangana,241595.0,183078.0,424673
2021-03-10,Telangana,256024.0,191812.0,447836
2021-03-11,Telangana,259321.0,192045.0,451366
2021-03-12,Telangana,275371.0,204839.0,480210
2021-03-13,Telangana,288451.0,207813.0,496264
2021-03-14,Telangana,290186.0,207834.0,498020
2021-03-15,Telangana,315832.0,212285.0,528117
2021-03-16,Telangana,507868.0,214705.0,722573
2021-03-17,Telangana,630011.0,215891.0,845902
2021-03-18,Telangana,661459.0,217122.0,878581
2021-03-19,Telangana,688667.0,218260.0,906927
2021-04-01,Telangana,1077830.0,240094.0,1317924
2021-04-02,Telangana,1140121.0,244744.0,1384865
2021-04-03,Telangana,1185843.0,248936.0,1434779
2021-04-04,Telangana,1227030.0,251833.0,1478863
2021-04-05,Telangana,1278480.0,256353.0,1534833
2021-04-06,Telangana,1313584.0,260027.0,1573611
2021-04-07,Telangana,1405944.0,270076.0,1676020
2021-04-08,Telangana,1504570.0,278547.0,1783117
2021-04-09,Telangana,1611380.0,286802.0,1898182
2021-04-10,Telangana,1763427.0,296498.0,2059925
2021-04-11,Telangana,1861282.0,299904.0,2161186
2021-04-12,Telangana,1982573.0,309467.0,2292040
2021-04-13,Telangana,2006982.0,311169.0,2318151
2021-04-14,Telangana,2129490.0,323121.0,2452611
2021-04-15,Telangana,2283343.0,338492.0,2621835
2021-04-16,Telangana,2447626.0,354437.0,2802063
2021-04-17,Telangana,2584964.0,367281.0,2952245
2021-04-18,Telangana,2591096.0,369106.0,2960202
2021-04-19,Telangana,2742005.0,390535.0,3132540
2021-05-01,Telangana,4157933.0,629611.0,4787544
2021-05-02,Telangana,4158090.0,629721.0,4787811
2021-05-03,Telangana,4178677.0,637243.0,4815920
2021-05-04,Telangana,4227755.0,653758.0,4881513
2021-05-05,Telangana,4275187.0,685400.0,4960587
2021-05-06,Telangana,4325903.0,716162.0,5042065
2021-05-07,Telangana,4376415.0,746157.0,5122572
2021-05-08,Telangana,4388638.0,814322.0,5202960
2021-05-09,Telangana,4389592.0,815634.0,5205226
2021-05-10,Telangana,4406542.0,907358.0,5313900
2021-05-11,Telangana,4422419.0,984094.0,5406513
2021-05-12,Telangana,4432324.0,1008459.0,5440783
2021-05-13,Telangana,4442464.0,1037348.0,5479812
2021-05-14,Telangana,4450029.0,1063524.0,5513553
2021-05-15,Telangana,4450028.0,1063710.0,5513738
2021-05-16,Telangana,4450013.0,1063710.0,5513723
2021-05-17,Telangana,4450594.0,1063918.0,5514512
2021-05-18,Telangana,4451311.0,1065279.0,5516590
2021-01-16,Tripura,107.0,0.0,107
2021-01-17,Tripura,107.0,0.0,107
2021-01-18,Tripura,230.0,0.0,230
2021-01-19,Tripura,681.0,0.0,681
2021-02-01,Tripura,22996.0,0.0,22996
2021-02-02,Tripura,24202.0,0.0,24202
2021-02-03,Tripura,24413.0,0.0,24413
2021-02-04,Tripura,27081.0,0.0,27081
2021-02-05,Tripura,29402.0,0.0,29402
2021-02-06,Tripura,32235.0,0.0,32235
2021-02-07,Tripura,32289.0,0.0,32289
2021-02-08,Tripura,37310.0,0.0,37310
2021-02-09,Tripura,42999.0,0.0,42999
2021-02-10,Tripura,45158.0,0.0,45158
2021-02-11,Tripura,51453.0,0.0,51453
2021-02-12,Tripura,57389.0,0.0,57389
2021-02-13,Tripura,61510.0,334.0,61844
2021-02-14,Tripura,61525.0,334.0,61859
2021-02-15,Tripura,66987.0,1510.0,68497
2021-02-16,Tripura,67171.0,1510.0,68681
2021-02-17,Tripura,69698.0,2376.0,72074
2021-02-18,Tripura,72899.0,6761.0,79660
2021-02-19,Tripura,79570.0,10994.0,90564
2021-03-01,Tripura,88089.0,21002.0,109091
2021-03-02,Tripura,92853.0,23582.0,116435
2021-03-03,Tripura,94340.0,24774.0,119114
2021-03-04,Tripura,99422.0,26322.0,125744
2021-03-05,Tripura,104553.0,28254.0,132807
2021-03-06,Tripura,106718.0,28934.0,135652
2021-03-07,Tripura,106720.0,28937.0,135657
2021-03-08,Tripura,113725.0,32682.0,146407
2021-03-09,Tripura,87282.0,36879.0,124161
2021-03-10,Tripura,88029.0,37932.0,125961
2021-03-11,Tripura,88696.0,38994.0,127690
2021-03-12,Tripura,94396.0,45003.0,139399
2021-03-13,Tripura,96147.0,47232.0,143379
2021-03-14,Tripura,96435.0,47242.0,143677
2021-03-15,Tripura,108793.0,53918.0,162711
2021-03-16,Tripura,162040.0,57287.0,219327
2021-03-17,Tripura,170793.0,58141.0,228934
2021-03-18,Tripura,194882.0,61334.0,256216
2021-03-19,Tripura,223573.0,64138.0,287711
2021-04-01,Tripura,613140.0,76819.0,689959
2021-04-02,Tripura,625172.0,77694.0,702866
2021-04-03,Tripura,635930.0,78875.0,714805
2021-04-04,Tripura,645348.0,79823.0,725171
2021-04-05,Tripura,657921.0,81952.0,739873
2021-04-06,Tripura,668678.0,83035.0,751713
2021-04-07,Tripura,680375.0,84576.0,764951
2021-04-08,Tripura,698009.0,87409.0,785418
2021-04-09,Tripura,712932.0,89808.0,802740
2021-04-10,Tripura,720930.0,91265.0,812195
2021-04-11,Tripura,727172.0,91875.0,819047
2021-04-12,Tripura,737653.0,95157.0,832810
2021-04-13,Tripura,744903.0,97423.0,842326
2021-04-14,Tripura,746994.0,98151.0,845145
2021-04-15,Tripura,747073.0,98224.0,845297
2021-04-16,Tripura,756408.0,106053.0,862461
2021-04-17,Tripura,766208.0,113976.0,880184
2021-04-18,Tripura,769465.0,116601.0,886066
2021-04-19,Tripura,780166.0,130054.0,910220
2021-05-01,Tripura,907499.0,354071.0,1261570
2021-05-02,Tripura,909670.0,357374.0,1267044
2021-05-03,Tripura,915489.0,369450.0,1284939
2021-05-04,Tripura,921704.0,385564.0,1307268
2021-05-05,Tripura,927468.0,401229.0,1328697
2021-05-06,Tripura,936213.0,426187.0,1362400
2021-05-07,Tripura,946489.0,449873.0,1396362
2021-05-08,Tripura,952947.0,465675.0,1418622
2021-05-09,Tripura,953744.0,467767.0,1421511
2021-05-10,Tripura,960991.0,485255.0,1446246
2021-05-11,Tripura,966997.0,498371.0,1465368
2021-05-12,Tripura,968790.0,500954.0,1469744
2021-05-13,Tripura,974828.0,505038.0,1479866
2021-05-14,Tripura,980319.0,505685.0,1486004
2021-05-15,Tripura,985530.0,506661.0,1492191
2021-05-16,Tripura,985851.0,506767.0,1492618
2021-05-17,Tripura,995017.0,506831.0,1501848
2021-05-18,Tripura,1005122.0,506886.0,1512008
2021-01-16,Uttar Pradesh,2212.0,0.0,2212
2021-01-17,Uttar Pradesh,2224.0,0.0,2224
2021-01-18,Uttar Pradesh,1532.0,0.0,1532
2021-01-19,Uttar Pradesh,1568.0,0.0,1568
2021-02-01,Uttar Pradesh,434549.0,0.0,434549
2021-02-02,Uttar Pradesh,435502.0,0.0,435502
2021-02-03,Uttar Pradesh,435645.0,0.0,435645
2021-02-04,Uttar Pradesh,555622.0,0.0,555622
2021-02-05,Uttar Pradesh,636917.0,0.0,636917
2021-02-06,Uttar Pradesh,638107.0,0.0,638107
2021-02-07,Uttar Pradesh,638805.0,0.0,638805
2021-02-08,Uttar Pradesh,640144.0,0.0,640144
2021-02-09,Uttar Pradesh,640845.0,0.0,640845
2021-02-10,Uttar Pradesh,643010.0,0.0,643010
2021-02-11,Uttar Pradesh,746208.0,0.0,746208
2021-02-12,Uttar Pradesh,863157.0,0.0,863157
2021-02-13,Uttar Pradesh,864379.0,2.0,864381
2021-02-14,Uttar Pradesh,864487.0,2.0,864489
2021-02-15,Uttar Pradesh,955423.0,19788.0,975211
2021-02-16,Uttar Pradesh,956093.0,19814.0,975907
2021-02-17,Uttar Pradesh,956274.0,19814.0,976088
2021-02-18,Uttar Pradesh,1034940.0,19927.0,1054867
2021-02-19,Uttar Pradesh,1135502.0,98768.0,1234270
2021-03-01,Uttar Pradesh,1281078.0,387553.0,1668631
2021-03-02,Uttar Pradesh,1294029.0,387630.0,1681659
2021-03-03,Uttar Pradesh,1295029.0,387638.0,1682667
2021-03-04,Uttar Pradesh,1365655.0,458641.0,1824296
2021-03-05,Uttar Pradesh,1465524.0,522566.0,1988090
2021-03-06,Uttar Pradesh,1485787.0,529204.0,2014991
2021-03-07,Uttar Pradesh,1488836.0,530345.0,2019181
2021-03-08,Uttar Pradesh,1679720.0,536991.0,2216711
2021-03-09,Uttar Pradesh,1171217.0,538344.0,1709561
2021-03-10,Uttar Pradesh,1196503.0,539296.0,1735799
2021-03-11,Uttar Pradesh,1201688.0,539669.0,1741357
2021-03-12,Uttar Pradesh,1426304.0,612105.0,2038409
2021-03-13,Uttar Pradesh,1458839.0,620432.0,2079271
2021-03-14,Uttar Pradesh,1474743.0,620742.0,2095485
2021-03-15,Uttar Pradesh,1731354.0,667098.0,2398452
2021-03-16,Uttar Pradesh,2456849.0,731673.0,3188522
2021-03-17,Uttar Pradesh,2723448.0,740940.0,3464388
2021-03-18,Uttar Pradesh,3034854.0,846226.0,3881080
2021-03-19,Uttar Pradesh,3348666.0,882861.0,4231527
2021-04-01,Uttar Pradesh,4929565.0,1033825.0,5963390
